Searched Term,Searched Location,Name,Title,Location,Profile URL,Company Name,Company Website
creative director,New York,Visnja Brdar,"Owner, Executive Creative Director","New York, United States",https://www.adforum.com/talent/41708816-visnja-brdar,,
creative director,New York,Morgan Perrine,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81796887-morgan-perrine,360i,
creative director,New York,Nick Panayotopoulos,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81801821-nick-panayotopoulos,Young Hero,
creative director,New York,Rebecca Fargnoli,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/41708455-rebecca-fargnoli,TBWA\Chiat\Day New York,http://www.tbwachiatdayny.com/
creative director,New York,Tom Elia,Group Creative Director,"New York, United States",https://www.adforum.com/talent/27185-tom-elia,Collins,
creative director,New York,Gregor Findlay,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81805359-gregor-findlay,21GRAMS,
creative director,New York,Christian Carl,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81794324-christian-carl,160over90,
creative director,New York,Daniel Portuga,"VP, Group Creative Director","New York, United States",https://www.adforum.com/talent/82230441-daniel-portuga,Publicis Sapient,
creative director,New York,Sig Gross,Group Creative Director,"New York, United States",https://www.adforum.com/talent/19286-sig-gross,Arnold Worldwide NY,http://www.arnoldworldwide.com
creative director,New York,Jagdish Prabhu,Group Creative Director,"New York, United States",https://www.adforum.com/talent/21954-jagdish-prabhu,McCann Worldgroup,
creative director,New York,Amee Shah,Group Creative Director,"New York, United States",https://www.adforum.com/talent/47207-amee-shah,Droga5,
creative director,New York,Duncan Bird,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/33124-duncan-bird,,
creative director,New York,Robert Frost,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/43969-robert-frost,J. Walter Thompson New York,
creative director,New York,Gianfranco Arena,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/43490-gianfranco-arena,BBDO New York,
creative director,New York,Jeff Curry,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21524-jeff-curry,Ogilvy New York,http://ogilvy.com
creative director,New York,Larry Lue,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/21295-larry-lue,The Lord Group,
creative director,New York,Dan Olivia,"VP, Creative Director","New York, United States",https://www.adforum.com/talent/81889126-dan-olivia,,
creative director,New York,Michael Smith,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81878390-michael-smith,,
creative director,New York,Erik Fahrenkopf,Assistant Creative Director,"New York, United States",https://www.adforum.com/talent/42308-erik-fahrenkopf,Wieden + Kennedy,
creative director,New York,Carolyn Davis,Creative Director/ art director,"New York, United States",https://www.adforum.com/talent/41312-carolyn-davis,Johannes Leonardo,
creative director,New York,Liz Darst,Associate Creative Director,"New York, Switzerland",https://www.adforum.com/talent/81821835-liz-darst,Geometry Global USA,
creative director,New York,Dawn Kim,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81816211-dawn-kim,Art Center College of Design,http://www.artcenter.edu/
creative director,New York,Rahul Sabnis,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81817372-rahul-sabnis,360i,
creative director,New York,Marc d’Avignon,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81817290-marc-davignon,Saatchi & Saatchi Los Angeles,
creative director,New York,James Chana,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81847067-james-chana,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Elaine Mccormick,Group Creative Director,"New York, United States",https://www.adforum.com/talent/35852-elaine-mccormick,Grey New York,
creative director,New York,Michael Sevilla,Technical Creative Directors,"New York, United States",https://www.adforum.com/talent/81846968-michael-sevilla,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Brian Collins,"CEO, Creative Director","New York, United States",https://www.adforum.com/talent/81877063-brian-collins,Collins,
creative director,New York,Stuart Parkinson,Associate Creative Director,"New York, Netherlands",https://www.adforum.com/talent/81777441-stuart-parkinson,R/GA,
creative director,New York,Jon Wagner,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41095-jon-wagner,Ogilvy New York,http://ogilvy.com
creative director,New York,Justin Roth,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81817384-justin-roth,T&Pm,http://www.theandpartnership.com
creative director,New York,Bonnie Sprague,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81842262-bonnie-sprague,FCB Health,
creative director,New York,Kim Baskinger,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81844314-kim-baskinger,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Jeff Anderson,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81812783-jeff-anderson,,
creative director,New York,Nicholas Rezabek,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81846949-nicholas-rezabek,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,David Sciascia,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81773494-david-sciascia,Digitas,
creative director,New York,Kim Healy,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81841113-kim-healy,Grey New York,
creative director,New York,Jonathan McMahon,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81773103-jonathan-mcmahon,Special Group,
creative director,New York,Daniel Oeffinger,Group Creative Director,"New York, United States",https://www.adforum.com/talent/81839365-daniel-oeffinger,Wieden + Kennedy,
creative director,New York,Jody Zorn,"Associate Creative Director, Art","New York, United States",https://www.adforum.com/talent/81841245-jody-zorn,dentsuMB,
creative director,New York,Wes  Hester,"Creative Director, Digital Experience","New York, United States",https://www.adforum.com/talent/81779187-wes-hester,Bandujo,
creative director,New York,Ucef Hanjani,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81785134-ucef-hanjani,ceft and company,
creative director,New York,Lauren Connolly,Global Executive Creative Director,"New York, United States",https://www.adforum.com/talent/44207-lauren-connolly,BBDO New York,
creative director,New York,Sean Crane,Group Creative Director,"New York, United States",https://www.adforum.com/talent/39664-sean-crane,Grey New York,
creative director,New York,Dave Gordon,Social Creative Director,"New York, United States",https://www.adforum.com/talent/81841853-dave-gordon,PSone,
creative director,New York,Eddie Bamonte,"Principal, Executive Creative Director","New York, United States",https://www.adforum.com/talent/39481-eddie-bamonte,,
creative director,New York,HUMBERTO Fernandez,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6697686-humberto-fernandez,BBDO New York,
creative director,New York,Matt Powell,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81783126-matt-powell,Forsman & Bodenfors,http://www.forsman.com/
creative director,New York,Austin Mankey,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81841029-austin-mankey,BBDO New York,
creative director,New York,Tony Rammer,Marketing Creative Director,"New York, United States",https://www.adforum.com/talent/81840172-tony-rammer,Droga5,
creative director,New York,Anthony DeCarolis,Assistant Creative Director,"New York, United States",https://www.adforum.com/talent/42307-anthony-decarolis,Huge,
creative director,New York,Manny Demagistris,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41429-manny-demagistris,,
creative director,New York,Sasha Shor,Group Creative Director,"New York, United States",https://www.adforum.com/talent/6697319-sasha-shor,R/GA,
creative director,New York,Leane Brenes,"Owner, Creative Director","New York, United States",https://www.adforum.com/talent/69068-leane-brenes,Deutsch NY,
creative director,New York,Paul Cappelli,"Founder, CEO, Creative Director","New York, United States",https://www.adforum.com/talent/64640-paul-cappelli,,
creative director,New York,Paul Sidharta,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81782887-paul-sidharta,&friends,
creative director,New York,Nathan Hunt,Group Creative Director,"New York, United States",https://www.adforum.com/talent/64450-nathan-hunt,Partners + Napier,
creative director,New York,Andy Azula,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/17054-andy-azula,The Martin Agency,
creative director,New York,Rory Braunstein,Assoc Creative Director,"New York, United States",https://www.adforum.com/talent/49675-rory-braunstein,afg&,
creative director,New York,Lisa Bet,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/20437-lisa-bet,Saatchi & Saatchi NY,
creative director,New York,Dave Tutin,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/20300-dave-tutin,Grey New York,
creative director,New York,Caitlin Ewing,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81839889-caitlin-ewing,Grey New York,
creative director,New York,Marilyn Kam,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81835736-marilyn-kam,DDB New York,
creative director,New York,Tracy Brennan,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/45654-tracy-brennan,Agency212,
creative director,New York,Steve Rosenthal,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/51079-steve-rosenthal,Grey New York,
